time,rpm,mph,coolant_temp,oil_pressure,voltage,fuel_level,mpg,odometer,trip,range,runtime,illumination,left_turn_signal,right_turn_signal,hazards,high_beam,roof_down
03:55:27.814072 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:28.013253 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:28.213493 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:28.428884 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:28.703790 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:28.860012 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:29.011288 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:29.182471 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:29.382334 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:29.628427 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:29.828497 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:30.106432 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:30.284783 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:30.509066 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:30.803480 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:30.959366 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:31.278289 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:31.450248 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:31.645637 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:31.814863 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.010770 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.184229 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.327122 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.487980 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.655471 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.816339 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:32.970770 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:33.186909 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:33.398036 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:33.548010 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:33.703107 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:33.846725 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:34.023497 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:34.195043 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:34.373865 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:34.560754 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:34.728905 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:34.891755 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:35.080196 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:35.249611 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:35.429519 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:35.600500 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:35.779576 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:35.959835 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:36.119710 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:36.293484 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:36.472496 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:36.649043 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:36.819955 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:36.987639 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:37.140279 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:37.326089 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:37.513949 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:37.701824 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:37.884257 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:38.064814 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:38.209988 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:38.401783 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
03:55:38.585389 PM,3242,30,86,32,13.8,45,14.2,147994,54,102,200,False,False,False,False,True,True
